"","age","gender","occupation","qqm","soc_1","soc_2","soc_3","soc_4","soc_5","soc_6","soc_7","soc_8","soc_9","soc_10","soc_11","soc_12","soc_13","soc_14","soc_15","soc_16","soc_17","soc_18","soc_19","soc_20","soc_21","soc_22","soc_23","soc_24","gbs_1","gbs_2","gbs_3","gbs_4","gbs_5","gbs_6","gbs_7","gbs_8","gbs_9","gbs_10","gbs_11","gbs_12"
"965",57,"female","employed","no",5,5,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,1,1,1,1,2,2
"966",20,"female","searching for employment","no",2,4,4,4,4,4,4,5,4,5,4,5,4,3,4,5,4,4,2,2,4,2,2,4,3,4,3,3,4,4,3,4,4,4,2,1
"967",20,"female","current student","no",2,5,5,5,4,3,3,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,2,2,2,3,2,1
"968",19,"male","current student","no",3,4,4,4,4,4,4,5,5,5,5,4,3,4,4,5,3,4,2,3,3,3,5,4,4,5,4,4,5,4,2,1,2,2,1,2
"969",20,"male","part-time","no",4,4,3,4,4,3,4,4,4,5,4,5,4,5,4,4,4,5,3,5,3,4,3,4,4,4,4,5,4,4,3,2,2,2,2,2
"970",87,"female","retired","no",4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,3,5,4,5,4,4,4,4,2,2,2,1,2,2
"971",20,"female","current student","no",4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,3,4,4,4,4,4,2,2,2,2,2,2
"972",20,"prefer not to say","searching for employment","no",2,3,3,2,4,1,2,4,2,1,5,3,2,2,2,2,2,4,1,2,3,4,2,4,4,2,3,1,2,1,4,4,2,5,3,4
"973",20,"male","current student","no",3,4,3,2,3,2,3,2,3,4,4,4,4,4,3,3,4,4,4,3,2,2,2,4,4,4,3,4,3,3,4,2,2,4,4,2
"974",20,"male","current student","yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,2,2,1,2,3,2
"975",23,"female","employed","no",2,4,3,4,2,3,2,5,3,3,5,4,4,4,3,4,4,4,2,3,4,4,2,5,3,4,3,3,3,4,4,4,4,4,3,2
"976",20,"female","current student","no",4,3,3,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,3,4,4,3,2,3,2,3,3
"977",28,"male","employed","no",3,3,2,1,2,1,3,2,4,2,3,2,3,4,3,2,4,4,4,2,4,4,3,4,4,4,4,3,4,3,3,2,3,4,3,3
"978",22,"female","part-time","no",2,3,3,4,3,3,2,2,5,3,4,3,5,3,3,5,4,4,5,4,5,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4
"979",20,"male","current student","no",4,2,2,2,4,4,4,2,4,4,5,4,4,5,5,4,4,5,3,4,4,4,2,4,4,5,3,4,4,4,2,2,2,2,1,2
"980",19,"other","current student","no",2,2,4,3,4,5,3,3,2,4,4,5,4,4,4,5,4,5,4,3,4,4,3,4,3,4,4,3,4,5,4,5,4,5,4,2
"981",20,"male","part-time","no",4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,5,4,4,4,3,4,4,3,2,3,3,3,2
"982",20,"female","current student","no",4,2,2,5,4,5,5,2,4,5,2,5,4,3,4,4,5,5,5,5,5,4,5,5,2,5,3,2,4,4,4,5,3,3,4,2
"983",19,"female","current student","no",2,4,4,4,4,4,3,5,5,4,5,5,5,4,4,5,4,5,4,4,4,4,2,5,3,5,3,4,4,4,3,3,2,2,3,2
"984",20,"female","part-time","no",2,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,4,2,3,3,3,3,2
"985",58,"male","employed","no",5,4,4,4,4,4,5,5,4,5,4,4,4,5,4,5,3,5,4,4,5,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2
"986",20,"female","current student","no",3,3,2,2,4,3,4,4,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,2,2,3,3,2
"987",20,"male","current student","no",4,4,2,2,1,3,4,2,4,4,4,5,3,5,2,4,2,5,4,4,4,3,4,2,3,4,3,2,4,2,4,3,2,5,2,4
"988",20,"female","current student","no",3,5,4,5,3,5,4,5,4,5,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"989",18,"male","current student","no",3,4,3,3,4,4,3,4,3,4,4,3,4,4,5,4,3,5,4,2,2,4,2,5,4,2,4,3,4,4,4,2,2,2,3,2
"990",19,"male","current student","no",5,4,5,5,4,5,5,2,4,5,5,5,5,4,4,4,4,5,4,5,5,5,4,5,4,5,5,4,5,5,1,1,1,1,1,1
"991",64,"female","employed","no",2,4,4,2,2,3,4,2,4,3,5,4,4,4,4,4,4,4,4,4,4,4,2,5,4,5,4,4,4,4,1,1,1,1,1,2
"992",19,"female","current student","no",2,4,5,5,5,5,3,2,4,5,5,4,5,5,3,5,4,5,2,2,3,3,1,3,4,4,4,4,4,4,3,3,5,3,5,2
"993",19,"female","current student","no",3,4,3,5,4,5,5,2,5,5,5,3,4,3,3,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,2,2,1,2,2,2
"994",19,"female","current student","no",4,4,5,2,4,5,4,1,3,5,5,4,4,5,4,4,4,5,2,3,4,4,2,3,4,3,4,3,4,4,3,3,4,3,2,2
"995",23,"male","employed","no",4,4,3,3,4,4,5,2,4,5,5,5,4,5,4,4,4,4,4,4,3,4,2,4,4,5,5,4,5,5,1,1,2,2,1,2
"996",22,"female","employed","no",1,4,4,4,2,1,2,5,4,5,1,4,4,2,2,4,4,4,3,2,4,2,2,4,2,4,4,3,4,4,4,4,2,3,4,2
"997",29,"female","part-time","no",4,5,3,4,4,3,4,4,5,5,4,5,4,4,4,4,4,4,2,4,2,4,3,4,4,4,4,5,4,4,2,2,2,2,2,2
"998",20,"female","current student","no",2,2,2,4,2,3,3,5,4,5,4,3,3,3,3,4,3,4,3,2,5,2,2,3,3,5,4,4,3,4,2,3,2,3,3,2
"999",24,"female","employed","no",4,4,4,2,2,2,4,3,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"1000",55,"female","part-time","no",5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,1,5,5,5,4,4,4,4,4,4,4,4,4,4,2,1,2,2,2,1
"1001",21,"other","current student","no",4,4,2,4,5,4,4,2,3,4,5,2,3,3,4,2,4,5,3,3,3,4,2,4,4,3,4,3,4,4,3,3,4,4,3,4
"1002",51,"female","part-time","no",2,3,3,3,2,2,2,4,5,4,4,5,2,3,4,5,3,4,3,4,2,2,4,4,4,4,4,3,3,3,2,2,2,2,2,2
"1003",26,"male","current student","no",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"1004",57,"male","employed","no",2,3,3,2,3,2,2,2,4,3,5,4,4,3,4,4,4,4,4,3,4,3,2,3,4,4,4,4,4,4,3,2,3,3,3,2
"1005",18,"male","current student","no",5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,2,3,4,2,2
"1006",19,"female","current student","no",4,2,4,2,4,4,5,3,4,4,4,3,4,3,3,4,4,4,2,4,4,4,4,4,3,4,4,3,4,4,3,3,4,2,2,2
"1007",20,"female","current student","no",1,2,2,4,4,3,4,4,4,5,5,4,5,3,4,5,1,5,1,2,1,2,2,3,3,5,4,4,4,4,3,2,2,2,4,2
"1008",20,"female","current student","no",2,4,3,3,4,4,3,4,4,4,5,4,3,4,4,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,2,1,1,1,2
"1009",56,"male","employed","no",3,4,5,4,4,5,4,4,4,4,3,4,4,4,4,5,4,5,4,4,3,5,4,5,4,4,4,4,4,4,3,2,2,2,2,2
"1010",23,"female","employed","no",4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,4,5,4,4,4,5,5,5,4,4,4,4,4,4,2,2,3,2,2,2
"1011",21,"female","current student","no",4,4,5,2,5,5,4,1,1,4,5,4,4,4,3,5,4,5,4,5,2,4,1,4,4,4,4,4,4,4,2,2,4,2,2,5
"1012",21,"female","current student","no",3,5,5,2,5,4,4,3,4,5,4,5,5,5,5,5,3,5,2,5,3,4,4,5,4,5,4,4,5,5,1,1,1,1,2,1
"1013",21,"female","current student","no",3,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,2,4,4,3,2,2,3,3,2
"1014",24,"male","current student","no",3,2,4,3,4,3,2,2,3,2,4,2,3,3,4,4,4,5,4,4,3,2,2,2,3,3,4,2,3,3,4,4,4,4,3,3
"1015",19,"female","current student","no",5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,2,4,5,5,4,5,4,5,5,5,2,1,1,1,2,1
"1016",60,"female","employed","no",3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,2,3,2,2,3,3
"1017",53,"female","retired","no",4,4,2,2,2,2,4,2,4,4,4,4,4,5,4,5,4,5,5,3,4,4,4,4,4,4,5,4,4,4,1,1,2,1,1,2
"1018",20,"female","current student","no",2,2,3,3,3,4,3,3,2,4,4,3,4,2,4,4,2,4,2,4,2,2,3,4,3,4,2,2,4,4,3,4,2,2,3,2
"1019",20,"female","current student","no",2,4,4,4,4,5,3,2,3,4,5,4,3,5,2,2,2,4,3,4,4,3,3,4,3,3,4,3,3,3,5,4,2,4,4,1
"1020",24,"female","employed","no",2,4,4,4,4,4,3,5,4,5,4,4,4,5,5,4,5,5,4,4,4,3,2,4,4,5,5,4,4,4,3,1,1,2,2,1
"1021",21,"female","part-time","no",2,4,2,3,4,4,3,4,4,5,3,3,3,4,4,5,4,4,4,4,4,4,4,2,3,3,3,4,3,4,3,3,4,3,3,2
"1022",20,"male","current student","no",4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4,4,4,4,1,1,1,3,2,1
"1023",22,"male","unemployed","no",2,4,2,4,4,2,2,5,4,3,4,4,4,4,4,4,5,5,3,4,4,4,5,4,4,3,2,4,4,4,2,4,4,2,3,4
"1024",23,"female","employed","no",4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1
"1025",57,"male","employed","no",4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,2,5,4,4,4,4,4,4,2,2,3,1,1,2
"1026",19,"male","current student","no",3,4,4,4,4,4,4,3,4,5,5,5,4,4,4,5,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2
"1027",20,"female","unemployed","no",5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,5,4,5,4,4,5,4,4,4,5,5,5,4,4,4,2,2,2,1,2,2
"1028",20,"female","current student","no",4,4,4,4,4,4,4,4,4,5,5,4,5,4,5,5,4,5,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2
"1029",23,"male","current student","no",4,4,4,3,4,4,4,2,4,5,5,5,5,5,4,5,4,5,4,4,4,4,2,4,4,5,5,4,4,4,1,1,1,1,1,1
"1030",18,"male","current student","no",2,3,4,3,4,3,4,4,4,4,3,4,5,4,3,4,4,4,2,4,3,4,4,4,3,5,3,4,4,2,2,2,2,3,4,2
"1031",24,"male","current student","no",5,5,4,4,5,5,5,2,4,5,4,4,4,4,4,5,5,5,4,5,4,4,5,5,4,5,4,3,4,4,2,2,2,1,2,2
"1032",20,"female","employed","no",2,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,5,3,4,3,4,5,5,4,4,4,4,4,4,2,2,2,2,2,2
"1033",20,"female","current student","no",3,2,3,4,2,4,4,5,4,5,4,4,5,4,4,3,4,4,4,4,4,5,1,4,4,5,5,3,3,3,3,2,1,3,4,2
"1034",19,"female","current student","no",2,3,3,3,4,3,3,3,3,4,4,3,4,4,3,4,3,4,2,2,3,4,2,3,2,4,4,3,3,3,3,2,3,4,4,2
"1035",19,"female","current student","yes",5,4,3,5,3,4,4,4,4,3,5,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"1036",22,"female","current student","no",4,5,4,4,5,4,4,4,5,5,5,5,5,5,4,4,5,5,4,4,4,5,2,4,3,4,3,3,4,3,3,4,2,4,4,2
"1037",18,"female","current student","no",5,4,4,4,4,4,4,3,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,2,3,3,2
"1038",19,"male","current student","no",2,5,4,4,5,4,5,5,5,4,5,5,5,5,4,5,4,5,2,4,5,4,2,5,5,4,4,5,4,4,2,1,1,1,2,1
"1039",23,"female","employed","no",3,5,5,2,4,5,2,5,5,5,5,5,3,4,3,5,5,5,2,4,3,4,4,4,4,5,4,4,3,3,2,2,1,4,1,1
"1040",19,"female","current student","no",5,5,4,4,5,5,5,4,5,5,5,5,5,4,4,4,5,5,4,4,4,5,3,4,4,5,4,4,3,4,1,1,1,1,1,2
"1041",28,"female","employed","no",2,4,4,2,4,2,4,2,4,5,5,4,3,4,3,4,4,4,2,4,2,2,2,4,4,4,4,3,4,4,2,2,1,2,3,2
"1042",15,"male","current student","no",4,5,5,5,5,5,4,5,3,4,5,4,4,5,5,4,4,5,3,5,4,4,1,4,4,4,4,3,4,3,2,2,1,1,3,2
"1043",22,"female","part-time","no",2,4,4,4,4,4,3,5,4,5,5,5,5,4,5,5,4,5,4,4,3,4,4,3,5,5,5,4,5,5,2,1,1,1,1,2
"1044",51,"male","employed","no",2,4,4,4,4,2,3,2,5,5,4,1,4,4,5,4,4,5,2,4,3,4,5,4,4,5,4,4,4,4,1,2,1,2,2,2
"1045",52,"female","part-time","no",4,5,5,4,4,4,4,5,5,4,4,3,4,4,4,3,4,5,4,4,5,4,4,5,4,5,4,5,5,5,1,2,1,1,1,1
"1046",76,"female","retired","no",3,3,2,5,4,2,2,5,5,5,5,4,4,4,3,4,4,4,2,3,3,3,2,4,4,5,4,4,4,5,1,2,2,2,2,2
"1047",21,"female","employed","no",3,4,4,4,5,4,4,3,4,4,5,4,5,4,3,3,4,5,4,5,4,4,3,5,3,4,3,3,4,4,3,4,4,3,2,2
"1048",70,"male","retired","no",4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2
"1049",23,"female","employed","no",2,2,2,2,3,2,2,4,4,4,4,4,4,3,5,4,3,4,2,2,4,4,5,4,3,3,3,5,4,3,3,4,4,4,4,2
"1050",51,"female","part-time","no",4,5,4,4,5,4,5,5,5,4,5,5,4,4,4,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1
"1051",22,"female","employed","no",2,3,2,2,4,3,4,2,4,4,4,4,4,5,4,4,3,4,3,4,3,3,4,4,4,4,4,2,4,4,3,4,2,3,2,2
"1052",19,"male","current student","no",4,4,4,4,2,4,4,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,3,4,3,4,5,4,4,4,3
"1053",21,"female","current student","no",3,4,2,4,4,4,3,2,4,4,4,4,4,4,4,3,4,5,2,3,4,2,2,4,4,4,3,4,4,4,2,2,3,2,2,2
"1054",52,"female","employed","no",3,2,2,4,2,2,2,5,4,4,4,3,4,4,4,4,2,4,2,4,1,4,4,5,4,5,4,4,4,4,2,2,2,2,2,2
"1055",21,"male","employed","no",4,3,3,3,3,4,4,4,5,5,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,3,2,3,3,2,1
"1056",33,"female","employed","no",3,4,4,4,4,4,3,5,4,5,4,4,4,4,3,4,4,5,4,3,3,4,2,4,3,4,3,3,4,4,3,2,3,2,2,2
"1057",19,"female","current student","no",5,5,3,4,4,4,5,4,4,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,5,4,3,4,4,3,3,3,4,2,2
"1058",55,"male","employed","no",5,5,3,1,5,2,1,2,5,5,5,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,4,5,5,4,1,2,1,2,1,3
"1059",57,"male","employed","no",3,5,5,4,3,3,4,5,4,4,5,5,3,5,4,4,4,4,4,5,3,4,4,4,5,5,4,5,5,5,1,1,1,1,1,2
"1060",20,"female","current student","no",5,1,5,4,3,5,5,2,4,4,4,5,1,5,5,5,4,4,5,4,4,4,3,4,1,4,4,4,5,4,2,1,2,2,1,1
"1061",20,"male","current student","no",5,5,2,1,2,3,5,5,4,1,1,5,5,5,1,3,3,3,5,1,3,5,3,1,2,5,3,3,5,5,5,2,5,2,3,1
"1062",21,"female","current student","no",4,4,4,2,4,2,4,2,5,5,4,4,4,5,4,4,4,5,2,4,4,4,5,5,4,4,4,4,4,4,2,3,3,3,2,2
"1063",35,"female","part-time","no",2,3,2,2,4,3,2,4,4,4,4,3,4,3,2,4,4,4,2,3,4,4,2,4,4,5,4,4,4,4,2,1,2,2,2,1
"1064",19,"female","current student","no",3,4,4,4,3,3,3,4,5,5,4,4,4,4,3,4,4,5,4,4,3,4,5,5,4,5,4,4,4,4,2,2,3,2,3,2
"1065",20,"female","current student","no",3,4,2,2,3,4,3,4,4,4,3,4,3,4,3,5,5,4,2,3,4,4,2,4,4,4,4,3,4,4,4,2,4,4,3,4
"1066",19,"male","employed","no",2,4,4,4,2,3,4,4,3,4,3,2,4,4,2,4,3,4,5,4,2,2,2,4,3,4,3,4,3,4,2,2,3,2,3,2
"1067",21,"female","current student","no",3,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,4,3,5,5,5,4,5,4,2,5,5,3,1,1,4,3,2
"1068",19,"male","employed","no",2,4,4,4,4,3,4,3,4,3,4,4,3,4,4,4,2,4,2,4,4,4,2,2,4,4,4,4,4,4,2,2,2,2,2,2
"1069",21,"male","employed","yes",2,4,4,2,5,3,2,2,4,3,5,3,4,5,5,4,5,5,4,3,5,5,5,5,4,4,3,4,4,4,2,2,1,2,3,1
"1070",21,"male","employed","no",3,4,4,4,4,3,3,4,4,4,4,4,5,4,4,5,3,4,4,4,2,4,3,4,3,4,4,3,4,3,2,4,2,3,3,2
"1071",28,"male","employed","no",3,2,2,4,4,3,4,2,4,3,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,3,2,5,4,4,2,2,2,1,1
"1072",20,"female","employed","no",4,4,4,4,3,4,4,2,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,2,2,2,2,2
"1073",23,"other","current student","no",4,4,4,4,4,5,5,3,4,4,4,3,4,4,4,5,5,5,5,5,5,5,4,4,5,4,5,4,3,4,3,3,3,2,1,1
"1074",31,"male","employed","no",4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,5,4,4,4,4,1,1,1,1,1,1
"1075",41,"male","employed","no",3,3,3,4,3,3,3,4,3,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,2,1,2,3,2,2
"1076",21,"female","part-time","no",3,4,4,4,5,4,4,3,4,5,4,4,4,2,4,4,5,5,5,4,4,4,5,5,4,4,3,4,4,4,4,2,4,2,3,2
"1077",18,"female","current student","no",3,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,2,2,1
"1078",22,"male","employed","no",1,2,2,4,2,2,2,4,4,4,5,4,4,4,4,4,2,4,2,4,4,4,2,4,4,4,4,3,4,4,4,2,4,4,2,2
"1079",19,"female","current student","no",2,2,2,2,4,2,3,4,3,4,4,5,4,5,5,5,4,4,2,4,4,4,2,4,4,4,2,4,2,3,2,3,2,2,2,4
"1080",39,"female","employed","no",2,4,4,4,4,5,2,5,4,5,5,5,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,1,1
"1081",20,"female","current student","no",4,2,3,2,4,4,4,2,4,4,4,4,2,4,3,4,4,5,4,4,3,5,3,4,3,4,4,4,4,4,3,3,2,3,2,2
"1082",21,"female","current student","no",3,3,4,4,4,4,5,4,4,5,3,4,4,3,3,5,4,5,4,5,4,4,3,5,4,4,3,2,4,3,3,3,4,3,4,3
"1083",61,"male","retired","no",2,3,2,2,2,2,4,4,4,4,4,4,4,5,4,5,4,4,3,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"1084",20,"female","current student","no",3,3,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,5,3,4,4,4,2,5,4,5,4,4,4,4,2,2,2,2,2,2
"1085",57,"female","part-time","no",3,2,4,4,4,4,4,5,4,4,4,5,4,4,4,5,5,4,2,4,3,3,4,4,4,5,4,4,5,4,2,1,2,1,2,2
"1086",56,"female","employed","no",2,5,4,4,4,2,2,5,4,5,4,4,4,5,4,5,4,4,2,4,2,4,4,4,5,1,5,5,5,4,2,1,1,1,1,1
"1087",19,"female","current student","no",3,5,4,5,4,4,5,5,4,5,5,5,3,5,3,5,5,5,4,4,5,5,4,5,3,5,5,3,5,4,2,1,1,1,2,1
"1088",53,"female","employed","no",4,4,4,4,4,4,5,4,4,5,5,4,4,5,5,5,5,5,5,4,5,4,4,5,4,4,4,3,4,4,3,2,2,2,2,2
"1089",55,"female","employed","no",3,5,3,2,3,4,5,5,5,5,5,5,5,5,4,4,4,5,4,3,5,4,4,5,5,5,5,5,5,5,1,1,1,1,1,1
"1090",21,"female","current student","yes",2,1,5,2,4,2,5,3,5,4,5,4,5,5,4,5,5,4,5,3,4,5,5,5,4,5,3,4,4,4,2,2,3,3,1,2
"1091",19,"female","current student","no",3,4,4,4,5,4,3,5,4,5,5,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,2,2,1,2,2,1
"1092",20,"female","current student","no",3,4,4,2,4,3,3,2,4,4,4,4,3,5,4,4,4,4,4,2,3,4,2,4,3,5,3,4,4,3,3,3,3,3,3,3
"1093",34,"male","searching for employment","no",2,3,3,4,4,4,2,5,4,4,4,4,3,5,4,5,2,4,2,3,3,4,2,4,4,5,4,4,4,4,3,4,3,4,3,2
"1094",21,"female","current student","no",4,3,4,4,5,4,4,2,5,5,4,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,2,1,3,2,2,2
"1095",46,"female","part-time","no",3,4,4,2,2,2,4,4,4,4,4,5,3,4,4,4,4,4,2,2,4,5,4,5,4,5,4,4,3,2,1,1,1,1,2,2
"1096",45,"female","employed","no",2,2,2,2,2,2,2,4,3,3,2,3,3,4,4,4,3,3,2,3,3,3,3,4,4,4,4,3,4,4,3,2,2,2,3,2
"1097",48,"male","employed","no",4,3,2,5,4,4,4,4,1,4,4,4,4,4,5,4,4,5,4,4,4,4,1,5,4,4,4,3,4,4,2,2,2,2,3,1
"1098",20,"female","current student","no",3,4,3,3,4,3,4,5,5,5,5,4,4,4,3,5,4,5,4,4,3,4,4,5,4,5,5,4,4,5,3,4,2,2,3,3
"1099",21,"female","current student","yes",2,4,4,4,3,4,2,2,5,5,4,5,5,4,3,5,3,5,3,2,4,3,4,4,4,5,3,4,4,3,2,2,2,2,2,2
"1100",49,"male","employed","no",3,4,4,3,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,3,2,3
"1101",21,"male","employed","no",4,4,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,2,2,1,2,2,2
"1102",54,"female","employed","no",2,4,4,4,3,3,2,5,4,5,5,4,5,5,5,5,4,5,3,4,2,4,4,5,5,5,5,5,5,4,1,1,1,1,1,1
"1103",19,"female","current student","no",2,4,4,3,4,4,4,5,4,5,4,4,4,4,3,5,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1
"1104",21,"male","part-time","no",3,5,4,5,5,5,4,2,5,5,4,5,4,5,5,5,5,5,4,4,5,4,3,5,5,5,4,4,4,5,2,2,3,2,2,1
"1105",18,"male","part-time","no",4,4,4,4,3,4,4,5,5,5,5,4,4,5,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4,4,2,2,2,1,1,2
"1106",19,"female","part-time","yes",5,4,3,3,5,3,5,5,5,5,4,4,5,5,5,5,4,5,3,4,5,5,5,5,4,5,4,5,5,5,2,3,1,1,3,3
"1107",53,"male","employed","no",1,2,1,2,2,1,1,2,2,1,2,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,5,4,4,5,5,4
"1108",29,"female","employed","no",3,4,3,4,3,3,3,2,4,4,4,3,3,4,5,4,2,3,3,4,3,4,3,4,4,4,4,4,3,3,3,2,3,2,2,2
"1109",21,"male","current student","no",4,2,3,5,4,4,4,5,3,4,4,2,4,3,3,2,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,1,2
"1110",20,"female","unemployed","no",3,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,4,5,4,4,3,3,3,4,4,4,4,4,4,4,2,2,2,2,2,2
"1111",20,"male","part-time","no",3,4,2,2,4,4,4,1,3,2,4,4,3,3,4,4,3,4,2,2,2,4,1,2,3,4,4,4,4,4,3,4,2,4,2,4
"1112",20,"male","unemployed","no",4,2,4,2,2,4,4,2,2,2,2,4,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4
"1113",21,"female","current student","no",3,4,4,4,3,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,1
"1114",20,"male","current student","no",1,2,4,3,4,1,2,4,4,5,1,4,5,4,4,5,2,4,2,4,1,2,3,2,4,5,4,4,4,3,1,1,1,2,4,1
"1115",21,"male","current student","no",2,3,3,2,3,2,3,1,3,2,4,3,3,4,3,2,4,4,3,3,4,4,2,4,3,3,4,3,4,3,3,4,4,3,3,4
"1116",18,"male","current student","no",5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,1,1,1,1,1,1
"1117",21,"female","current student","no",1,2,2,1,1,4,1,1,3,3,4,2,1,4,5,3,2,5,1,3,1,4,1,4,5,3,4,1,3,3,3,5,5,4,4,5
"1118",19,"male","current student","no",4,4,3,4,4,4,4,2,3,4,4,4,4,4,4,4,5,5,4,4,3,4,4,2,4,4,4,4,3,4,2,3,3,1,3,1
"1119",19,"female","current student","no",5,5,5,4,5,5,5,2,4,4,4,4,4,4,4,4,5,5,4,3,4,4,3,4,4,4,4,4,4,4,2,2,3,2,2,2
"1120",34,"male","searching for employment","no",4,4,4,4,5,3,4,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,4,4,4,4,4,4,4,4,2,4,2,2,4
"1121",21,"male","current student","no",4,3,5,3,5,4,5,3,1,5,4,4,5,5,2,1,4,4,3,4,1,5,4,5,4,5,4,5,4,4,2,2,1,1,2,4
"1122",19,"male","current student","no",3,2,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,2,3,2,4,4,4,4,4,4,2,3,3,3,2,2
"1123",21,"male","employed","no",4,4,4,4,5,2,4,5,4,4,5,4,4,5,5,4,2,4,4,4,2,4,2,4,2,4,4,4,4,4,4,4,3,4,4,4
"1124",NA,"male","current student","no",3,4,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,5,4,4,5,4,5,5,4,4,5,4,4,4,1,1,2,1,2,1
